   1.090000e+09,  0.000000e+00,  1.894243e-03,  0.000000e+00,  -5.599846e-03,  0.000000e+00,  -5.599677e-03,  0.000000e+00,  1.894141e-03
   1.180000e+09,  0.000000e+00,  2.891842e-03,  0.000000e+00,  -5.635433e-03,  0.000000e+00,  -5.635234e-03,  0.000000e+00,  2.891742e-03
   1.270000e+09,  0.000000e+00,  3.948479e-03,  0.000000e+00,  -5.768286e-03,  0.000000e+00,  -5.768052e-03,  0.000000e+00,  3.948388e-03
   1.360000e+09,  0.000000e+00,  5.100664e-03,  0.000000e+00,  -6.010176e-03,  0.000000e+00,  -6.009897e-03,  0.000000e+00,  5.100589e-03
   1.450000e+09,  0.000000e+00,  6.394905e-03,  0.000000e+00,  -6.383902e-03,  0.000000e+00,  -6.383568e-03,  0.000000e+00,  6.394861e-03
   1.540000e+09,  0.000000e+00,  7.895403e-03,  0.000000e+00,  -6.928648e-03,  0.000000e+00,  -6.928242e-03,  0.000000e+00,  7.895410e-03
   1.630000e+09,  0.000000e+00,  9.697397e-03,  0.000000e+00,  -7.710694e-03,  0.000000e+00,  -7.710191e-03,  0.000000e+00,  9.697489e-03
   1.720000e+09,  0.000000e+00,  1.195285e-02,  0.000000e+00,  -8.845531e-03,  0.000000e+00,  -8.844893e-03,  0.000000e+00,  1.195309e-02
   1.810000e+09,  0.000000e+00,  1.492531e-02,  0.000000e+00,  -1.054720e-02,  0.000000e+00,  -1.054637e-02,  -0.000000e+00,  1.492579e-02
   1.900000e+09,  0.000000e+00,  1.912324e-02,  0.000000e+00,  -1.325222e-02,  0.000000e+00,  -1.325107e-02,  -0.000000e+00,  1.912418e-02
   1.990000e+09,  0.000000e+00,  2.568767e-02,  0.000000e+00,  -1.798968e-02,  0.000000e+00,  -1.798800e-02,  -0.000000e+00,  2.568952e-02
   2.080000e+09,  0.000000e+00,  3.787968e-02,  0.000000e+00,  -2.783315e-02,  0.000000e+00,  -2.783035e-02,  -0.000000e+00,  3.788367e-02
